product_id,product_name,brand,price,unit_price,quantity,ean,article_number,description,image,product_url
00769940,Coca Cola Zero,,"1,39 €","1 Liter 4,21 €","1 Liter 4,21 €",00769940,Art. Nr.: 00-769940,Coca Cola Zero online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769940-0940022207-pM4g7hsc.jpg,https://shop.billa.at/produkte/coca-cola-zero-00769940
00802950,Ja! Natürlich Laktosefreie Vollmilch 3.5%,,"1,80 €","1 Liter 1,80 €",1 liter Packung,00802950,Art. Nr.: 00-802950,Ja! Natürlich Laktosefreie Vollmilch 3.5% online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-802950-964848578-ktEliCMw.jpg,https://shop.billa.at/produkte/ja-natuerlich-laktosefreie-vollmilch-35-00802950
00579260,Ja! Natürlich Bio Spitzpaprika rot,,"1,70 €","1 kg 5,53 €",450 g Packung,00579260,Art. Nr.: 00-579260,Ja! Natürlich Bio Spitzpaprika rot online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-579260-0206992016-DVPZnv9O.jpg,https://shop.billa.at/produkte/ja-natuerlich-bio-spitzpaprika-rot-00579260
00435836,Ja! Natürlich Salami Geschnitten,,"3,09 €","100 g 3,86 €",80 g Packung,00435836,Art. Nr.: 00-435836,Ja! Natürlich Salami Geschnitten online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-435836-814022779-ko8h9YFU.jpg,https://shop.billa.at/produkte/ja-natuerlich-salami-geschnitten-00435836
00769609,Vöslauer Superprickelnd,,"0,89 €","1 Liter 1,78 €","1 Liter 1,78 €",00769609,Art. Nr.: 00-769609,Vöslauer Superprickelnd online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769609-1883292784-XwEG4v3r.jpg,https://shop.billa.at/produkte/voeslauer-superprickelnd-00769609
00407973,Ja! Natürlich Zwiebel rot,,"1,89 €","1 kg 3,78 €",500 g Netz,00407973,Art. Nr.: 00-407973,Ja! Natürlich Zwiebel rot online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-407973-0212641410-DhCD8Jov.jpg,https://shop.billa.at/produkte/ja-natuerlich-zwiebel-rot-00407973
00400428,Da komm ich her! Eissalat,,"1,89 €","1 kg 5,70 €","~0,2g",00400428,Art. Nr.: 00-400428,Da komm ich her! Eissalat online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-400428-0781989066-5kqCKane.jpg,https://shop.billa.at/produkte/da-komm-ich-her-eissalat-00400428
00769498,Vöslauer Sport Ohne CO2,,"0,99 €","1 Liter 1,32 €","1 Liter 1,32 €",00769498,Art. Nr.: 00-769498,Vöslauer Sport Ohne CO2 online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769498-137699346-XUVY79Ak.jpg,https://shop.billa.at/produkte/voeslauer-sport-ohne-co2-00769498
00422619,Ja! Natürlich Bio-Hokkaido-Kürbis,,"2,18 €",Ab 1 kg,Ab 1 kg,00422619,Art. Nr.: 00-422619,Ja! Natürlich Bio-Hokkaido-Kürbis online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-422619-0174742740-bpHY7d7E.jpg,https://shop.billa.at/produkte/ja-natuerlich-biohokkaidokuerbis-00422619
00633659,Berger Putenschinken,,"2,49 €",100 g Packung,100 g Packung,00633659,Art. Nr.: 00-633659,Berger Putenschinken online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-633659-1073252194-m3PCmW5g.jpg,https://shop.billa.at/produkte/berger-putenschinken-00633659
00520397,Sandwich-Brötchen-Platte,,"24,90 €",,~11g,00520397,Art. Nr.: 00-520397,Sandwich-Brötchen-Platte online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-520397-170641324-kyiwhIkT.jpg,https://shop.billa.at/produkte/sandwichbroetchenplatte-00520397
00769897,Rauch Eistee Zitrone,,"2,19 €","1 Liter 1,46 €","1 Liter 1,46 €",00769897,Art. Nr.: 00-769897,Rauch Eistee Zitrone online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769897-0985536462-bapmC0JP.jpg,https://shop.billa.at/produkte/rauch-eistee-zitrone-00769897
00532716,Laugenfussball,,"0,94 €",100 g Stück,90 g Stück,00532716,Art. Nr.: 00-532716,Laugenfussball online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-532716-0192845156--LKkALoa.jpg,https://shop.billa.at/produkte/laugenfussball-00532716
00705315,BILLA Genusswelt Salatherzen,,"2,85 €",per 1 kg,"~0,22g",00705315,Art. Nr.: 00-705315,BILLA Genusswelt Salatherzen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-705315-360871401-nSDmg0E2.jpg,https://shop.billa.at/produkte/billa-genusswelt-salatherzen-00705315
00763103,Clever Mineralwasser Still,,"0,35 €","1 Liter 0,23 €","1 Liter 0,23 €",00763103,Art. Nr.: 00-763103,Clever Mineralwasser Still online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-763103-0247261769-XQaF81Pe.jpg,https://shop.billa.at/produkte/clever-mineralwasser-still-00763103
00437505,nöm Vollmilch länger frisch 3.5%,,"1,66 €","1 Liter 1,66 €",1 liter Packung,00437505,Art. Nr.: 00-437505,nöm Vollmilch länger frisch 3.5% online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-437505-1960497222-PIBgM9c9.jpg,https://shop.billa.at/produkte/noem-vollmilch-laenger-frisch-35-00437505
00480884,Clever Knopfsemmel,,"0,23 €","1 kg 8,54 €",65 g Stück,00480884,Art. Nr.: 00-480884,Clever Knopfsemmel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-480884-1770910289-98ApPqIi.jpg,https://shop.billa.at/produkte/clever-knopfsemmel-00480884
00498544,Ja! Natürlich Feldgurke,,"1,23 €","1 kg 5,53 €",450 g Packung,00498544,Art. Nr.: 00-498544,Ja! Natürlich Feldgurke online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-498544-0180609786-yP2UfdT5.jpg,https://shop.billa.at/produkte/ja-natuerlich-feldgurke-00498544
00410636,Da komm ich her! Häuptelsalat,,"1,51 €","1 kg 5,70 €","~0,2g",00410636,Art. Nr.: 00-410636,Da komm ich her! Häuptelsalat online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410636-1538830253-NTDrJVB0.jpg,https://shop.billa.at/produkte/da-komm-ich-her-haeuptelsalat-00410636
007275,Rauch Happy Day Orangensaft,,"2,79 €","1 Liter 2,79 €",1 liter Packung,12345678,Art. Nr.: 00-7275,Rauch Happy Day Orangensaft online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-7275-0411430285-GkV9h10f.jpg,https://shop.billa.at/produkte/rauch-happy-day-orangensaft-007275
00968433,Clever Frankfurter,,"3,99 €","100 g 0,83 €",480 g Packung,00968433,Art. Nr.: 00-968433,Clever Frankfurter online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-968433-0132095104-KhNdbNdh.jpg,https://shop.billa.at/produkte/clever-frankfurter-00968433
00436925,Handl Tyrol Feine Speckwürfel,,"3,99 €","100 g 2,66 €",150 g Packung,00436925,Art. Nr.: 00-436925,Handl Tyrol Feine Speckwürfel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-436925-0170004153-4k9BWkSs.jpg,https://shop.billa.at/produkte/handl-tyrol-feine-speckwuerfel-00436925
00430598,Schärdinger Gouda Scheiben,,"2,79 €","100 g 1,86 €",150 g Packung,00430598,Art. Nr.: 00-430598,Schärdinger Gouda Scheiben online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-430598-2133709766-lnr-4KLI.jpg,https://shop.billa.at/produkte/schaerdinger-gouda-scheiben-00430598
00320394,Clever Frischkäse Natur,,"1,13 €","100 g 0,57 €",200 g Becher,00320394,Art. Nr.: 00-320394,Clever Frischkäse Natur online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-320394-1813235209-LuWsBKZw.jpg,https://shop.billa.at/produkte/clever-frischkaese-natur-00320394
00415856,Clever Zucchini,,"1,99 €",1 kg Netz,1 kg Netz,00415856,Art. Nr.: 00-415856,Clever Zucchini online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-415856-6655573-VUXM3oKn.jpg,https://shop.billa.at/produkte/clever-zucchini-00415856
00443175,BILLA Bio Orangensaft,,"2,69 €","1 Liter 2,69 €",1 liter Packung,00443175,Art. Nr.: 00-443175,BILLA Bio Orangensaft online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-443175-0442934257-lsHpaVvU.jpg,https://shop.billa.at/produkte/billa-bio-orangensaft-00443175
00405960,Blaue Trauben kernlos,,"2,29 €","1 kg 4,58 €",500 g Packung,00405960,Art. Nr.: 00-405960,Blaue Trauben kernlos online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-405960-0102295898-cuoFfWUs.jpg,https://shop.billa.at/produkte/blaue-trauben-kernlos-00405960
00740974,Clever Faschiertes Gemischt,,"8,49 €","1 kg 8,49 €",1 000 g Tasse,00740974,Art. Nr.: 00-740974,Clever Faschiertes Gemischt online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-740974-514453056-xok-oPwX.jpg,https://shop.billa.at/produkte/clever-faschiertes-gemischt-00740974
00805088,Da komm ich her! Rispenparadeiser 'Resi',,"3,61 €","1 kg 7,22 €",500 g Tasse,00805088,Art. Nr.: 00-805088,Da komm ich her! Rispenparadeiser 'Resi' online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-805088-0608601135-FeaTdM-n.jpg,https://shop.billa.at/produkte/da-komm-ich-her-rispenparadeiser-resi-00805088
00708815,Schärdinger 3-Käse Aufschnitt,,"2,79 €","100 g 1,86 €",150 g Packung,00708815,Art. Nr.: 00-708815,Schärdinger 3-Käse Aufschnitt online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-708815-0970620820-x-Doj_a4.jpg,https://shop.billa.at/produkte/schaerdinger-3kaese-aufschnitt-00708815
0089280,Clever Apfel rot,,"3,32 €","1 kg 1,66 €",2 kg Sack,12345678,Art. Nr.: 00-89280,Clever Apfel rot online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89280-1720891767-ZNtLPmR8.jpg,https://shop.billa.at/produkte/clever-apfel-rot-0089280
00746455,Clever Magertopfen,,"0,99 €","1 kg 3,96 €",250 g Becher,00746455,Art. Nr.: 00-746455,Clever Magertopfen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-746455-0187580984-Gx-R_bb9.jpg,https://shop.billa.at/produkte/clever-magertopfen-00746455
0089717,LGV Mini Gurken,,"1,89 €","1 kg 5,53 €","~0,2g",12345678,Art. Nr.: 00-89717,LGV Mini Gurken online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89717-1782148456-O1k6Ic--.jpg,https://shop.billa.at/produkte/lgv-mini-gurken-0089717
00769747,Gröbi Orange,,"1,99 €","1 Liter 1,33 €","1 Liter 1,33 €",00769747,Art. Nr.: 00-769747,Gröbi Orange online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769747-040930707-M4yeXogn.jpg,https://shop.billa.at/produkte/groebi-orange-00769747
00714113,Sinnack Kaiserbrötchen,,"1,76 €","1 kg 8,00 €",220 g Packung,00714113,Art. Nr.: 00-714113,Sinnack Kaiserbrötchen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-714113-0107387568-UHuq0BNT.jpg,https://shop.billa.at/produkte/sinnack-kaiserbroetchen-00714113
00457741,Clever Pizzakäse gerieben,,"1,99 €","100 g 0,80 €",250 g Packung,00457741,Art. Nr.: 00-457741,Clever Pizzakäse gerieben online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-457741-2096145230-nFy6SeSU.jpg,https://shop.billa.at/produkte/clever-pizzakaese-gerieben-00457741
00648894,Clever Soft Orange Cake,,"2,49 €","100 g 0,83 €",300 g Packung,00648894,Art. Nr.: 00-648894,Clever Soft Orange Cake online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-648894-0144098481-bJjgMRiA.jpg,https://shop.billa.at/produkte/clever-soft-orange-cake-00648894
00846484,Ja! Natürlich Dinkelvollkornweckerl,,"1,28 €",100 g Stück,100 g Stück,00846484,Art. Nr.: 00-846484,Ja! Natürlich Dinkelvollkornweckerl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-846484-1924424626-aw1S1yI9.jpg,https://shop.billa.at/produkte/ja-natuerlich-dinkelvollkornweckerl-00846484
00420728,Ja! Natürlich Wiesen Hendl,,"11,99 €",per 1 kg,"Ab 1,5 kg",00420728,Art. Nr.: 00-420728,Ja! Natürlich Wiesen Hendl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-420728-0195685661-f3fvdLQL.jpg,https://shop.billa.at/produkte/ja-natuerlich-wiesen-hendl-00420728
00256463,Ja! Natürlich Butterkäse Scheiben,,"2,99 €","100 g 1,71 €",175 g Packung,00256463,Art. Nr.: 00-256463,Ja! Natürlich Butterkäse Scheiben online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-256463-1520931658-yuHkctjB.jpg,https://shop.billa.at/produkte/ja-natuerlich-butterkaese-scheiben-00256463
00668140,Clever Joghurt Natur 3.6%,,"0,52 €","1 kg 2,08 €",250 g Becher,00668140,Art. Nr.: 00-668140,Clever Joghurt Natur 3.6% online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-668140-1003879369-fatO_36a.jpg,https://shop.billa.at/produkte/clever-joghurt-natur-36-00668140
0021399,Ölz Buttertoast,,"3,99 €","1 kg 7,98 €",500 g Packung,12345678,Art. Nr.: 00-21399,Ölz Buttertoast online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-21399-0552712017-4zQkxHgc.jpg,https://shop.billa.at/produkte/oelz-buttertoast-0021399
00702363,Da komm ich her! Cherrytomaten 'Sophie',,"2,99 €","1 kg 14,95 €",200 g Becher,00702363,Art. Nr.: 00-702363,Da komm ich her! Cherrytomaten 'Sophie' online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-702363-1780835445-IqrtVFJz.jpg,https://shop.billa.at/produkte/da-komm-ich-her-cherrytomaten-sophie-00702363
00588988,Grana Padano Gerieben,,"3,29 €","100 g 2,19 €",150 g Packung,00588988,Art. Nr.: 00-588988,Grana Padano Gerieben online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-588988-1690067679-8et3pD6d.jpg,https://shop.billa.at/produkte/grana-padano-gerieben-00588988
00727508,Ja! Natürlich Kärntnerbrot - Mehl aus Österreich,,"4,94 €","1 kg 5,81 €",850 g Stück,00727508,Art. Nr.: 00-727508,Ja! Natürlich Kärntnerbrot - Mehl aus Österreich online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-727508-1013776489-4G_aMggk.jpg,https://shop.billa.at/produkte/ja-natuerlich-kaerntnerbrot-mehl-aus-oesterreich-00727508
00804413,Wunderlinge Äpfel,,"2,85 €","1 kg 1,43 €",2 kg Netz,00804413,Art. Nr.: 00-804413,Wunderlinge Äpfel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-804413-0207556058-kOSU9dPD.jpg,https://shop.billa.at/produkte/wunderlinge-aepfel-00804413
00437908,Clever Blätterteig,,"0,99 €","1 kg 3,60 €",275 g Packung,00437908,Art. Nr.: 00-437908,Clever Blätterteig online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-437908-1608817308-7e8DlJ-z.jpg,https://shop.billa.at/produkte/clever-blaetterteig-00437908
00504933,Langsemmel,,"0,42 €","1 kg 8,54 €",70 g Stück,00504933,Art. Nr.: 00-504933,Langsemmel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-504933-1765507906-UOfbvLVG.jpg,https://shop.billa.at/produkte/langsemmel-00504933
00432809,nöm Guten Morgen Milch 1.8%,,"1,70 €","1 Liter 1,70 €",1 liter Packung,00432809,Art. Nr.: 00-432809,nöm Guten Morgen Milch 1.8% online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-432809-0113099063-zqV1XnGt.jpg,https://shop.billa.at/produkte/noem-guten-morgen-milch-18-00432809
